date,textArea,nonTextArea,maxLevel,averageLevel,numOfLeaves,numOf1stLevelNodes,numOf2ndLevelNodes,numOf3rdLevelNodes,percentageOfLeafArea,percentageOfLeafArea2,numOfTextGroulp,numOfImageArea,colorFulnessmethod1,Complexity
20100731,0,244678,11,8.769465648854961,655,1,4,14,27.06764754687759,30.43410119906463,86,10,98.92010243824242,9.243311763098811
20100803,0,240990,11,8.86861313868613,685,1,4,14,26.659660379445764,30.27969040558878,87,8,97.64010064494944,9.33120007319651
20100806,0,223972,11,8.674603174603174,630,1,4,14,24.777034127993804,28.141428356033572,83,7,97.60083614298203,8.791458320495826
20100810,0,235199,11,8.839705882352941,680,1,4,14,26.01902760108413,29.25506244091746,85,10,98.54602934286856,9.307882201819005
20100813,0,261976,11,8.825077399380804,646,1,4,14,28.981248962885115,32.58570078113339,79,8,91.24544336848673,8.723389201085066
20100817,0,282681,11,8.527204502814259,533,1,4,14,31.271751756181203,35.1610776655555,73,7,90.03247907904489,7.794026333346474
20100820,0,282293,11,8.440776699029126,515,1,4,14,31.228829028154212,35.112816558037714,73,8,89.34037829556709,7.759808916001104
20100916,0,290151,11,8.382795698924731,465,1,4,14,32.09812489628851,36.456626627129715,61,9,96.95637884854526,6.942595739489831
20101005,0,245309,11,8.43,500,1,4,14,27.137452292715306,30.822360154797206,68,10,100.44770112348365,7.5264495895025405
20101008,0,241649,11,8.511627906976743,516,1,4,14,26.732562641739033,30.36249183293964,67,9,94.73122888740224,7.498785929011225
20101011,0,287539,11,8.345733041575492,457,1,4,14,31.8091708612202,36.12843644770568,58,8,93.64184170328491,6.692679698491478
20101015,0,264352,11,8.691275167785236,596,1,4,14,29.244095359256598,33.215057546363774,74,7,96.54088135790863,8.165784016478032
20101019,0,274334,11,8.487603305785123,605,1,4,14,30.34835997566237,34.469266723626674,74,8,91.74893065058656,8.261933144392117
20101025,0,242761,11,8.70015455950541,647,1,4,14,26.855578295259694,30.502211388651556,81,8,98.56680774212349,8.828301579002732
20101029,0,235787,11,8.691131498470948,654,1,4,14,26.08407544665081,29.625948635472685,83,9,99.60756211940415,9.022694639121548
20101102,0,280625,11,8.539930555555555,576,1,4,14,31.044305547873222,35.2597125194753,74,7,96.99660187912454,8.061445512750183
20101107,0,282373,11,8.536101083032491,554,1,4,14,31.237679075170085,35.47934361964115,71,7,90.64267683030593,7.793199222177592
20101111,0,282373,11,8.536101083032491,554,1,4,14,31.237679075170085,35.47934361964115,71,7,90.64267683030593,7.793199222177592
20101115,0,281985,11,8.453358208955224,536,1,4,14,31.194756347143095,35.43059255164095,71,8,89.95516100392965,7.758981810303677
20101117,0,276991,11,8.543889845094665,581,1,4,14,30.64229216217711,34.80311102176208,77,7,95.66965373004189,8.241219860150824
20101119,0,278351,11,8.45841035120148,541,1,4,14,30.792742961446983,34.973991053927726,74,8,88.49134007041725,7.938754313819165
20101123,0,284404,11,8.244897959183673,441,1,4,14,31.462359643785607,35.73453284414736,58,10,91.1376322064437,6.718852583252112
20101130,0,285976,11,8.821869488536155,567,1,4,14,31.636263067647548,35.93205005779766,64,12,95.95321186320074,7.780613415628883
20101207,0,295540,11,8.36323851203501,457,1,4,14,32.694286188395374,37.13373875458612,58,10,93.32448201595851,6.805872494088694
20101214,0,280802,11,8.720064724919094,618,1,4,14,31.063886276895847,35.281952053073326,76,7,95.20869256086722,8.375589976095755
20101224,0,282162,11,8.652249134948097,578,1,4,14,31.214337076165716,35.45283208523898,73,8,87.95345620983389,8.07312644717938
20110101,0,282550,11,8.723154362416107,596,1,4,14,31.25725980419271,35.50158315323918,73,7,88.65769255074493,8.107343864414917
20110102,0,280802,11,8.720064724919094,618,1,4,14,31.063886276895847,35.281952053073326,76,7,95.20869256086722,8.375589976095755
20110109,0,281873,11,8.529874213836479,636,1,4,14,31.18236628132087,35.41652007840378,78,7,97.2942044084023,8.57185654298381
20110116,0,287521,11,8.568,625,1,4,14,31.80717960064163,36.126174800221136,75,7,93.19834791134232,8.36406194737086
20110123,0,281527,11,8.68231046931408,554,1,4,14,31.14408982797721,35.373046187867516,65,8,96.6863271783431,7.53997641232334
20110130,0,288375,11,8.720450281425892,533,1,4,14,31.901653852536093,36.23347740865457,63,9,88.91276597168344,7.384907058171315
20110206,0,241170,11,8.813420621931261,611,1,4,14,26.679572985231484,30.302306880434237,72,10,100.65264292798679,8.291226344447672
20110214,0,281732,11,8.671052631578947,608,1,4,14,31.16676807345539,35.043036967013286,76,7,93.27329504673133,8.329004973207113
20110221,0,254247,11,8.5,588,1,4,14,28.126223795563913,31.11615611499345,72,10,95.86787831226624,8.172694364672344
20110227,0,293690,11,8.416826003824092,523,1,4,14,32.48962885115327,35.94340892680121,63,9,90.2900817582286,7.336820492449618
20110306,0,291558,11,8.695324283559577,663,1,4,14,32.253775098180206,35.118161451181614,78,7,93.66125218814673,8.716503028867747
20110315,0,245943,11,8.721991701244812,723,1,4,14,27.207588915316112,29.623834646238347,87,8,100.46473529338479,9.527323415895902
20110323,0,252115,11,8.737637362637363,728,1,4,14,27.890370042590853,30.36725205367252,87,8,98.74332080627018,9.552631240516757
20110326,0,281969,11,8.668292682926829,615,1,4,14,31.19298633773992,33.96316638963167,76,8,92.12610889523225,8.422672256815366
20110329,0,288941,11,8.704318936877076,602,1,4,14,31.964267935173407,34.80294379802944,73,7,91.63393544285843,8.14936331062857
20110403,0,253458,11,8.692837465564738,726,1,4,14,28.03894020686985,30.529016405290164,85,8,97.93771283468544,9.438039163998521
20110410,0,292901,11,8.645990922844176,661,1,4,14,32.40234526245921,35.279925802799255,76,7,92.82740198469651,8.601910193275652
20110417,0,244540,11,8.73252688172043,744,1,4,14,27.05238121577521,29.454843294548432,88,9,95.6461353175511,9.73888033085274
20110423,0,284986,11,8.660404624277456,692,1,4,14,31.526743735826095,34.32656404326564,82,8,94.20159481571065,9.120690987463785
20110427,0,245019,11,8.723346828609987,741,1,4,14,27.10537087228276,29.512538845125388,88,9,97.05894304503488,9.72372888626553
20110501,0,284216,11,8.612954186413901,633,1,4,14,31.4415620332983,34.783928331028406,74,8,92.29254159404081,8.411254578822613
20110506,0,238601,11,8.647907647907648,693,1,4,14,26.395375850434206,29.201311972977273,83,9,99.17560605836638,9.222084644338963
20110509,0,280316,11,8.572347266881028,622,1,4,14,31.010122241274406,34.306624729221994,74,8,90.032142808474,8.350803684557581
20110512,0,278568,11,8.574534161490684,644,1,4,14,30.816748713977542,34.09269480718158,77,8,96.41285668343004,8.619048551006447
20110513,0,276165,11,8.6,630,1,4,14,30.550915426738204,33.79860235714548,73,9,89.89411381951774,8.399736513871552
20110516,0,263249,11,8.5744,625,1,4,14,29.122075336025222,32.217870736393785,73,8,89.62232409095681,8.318580557028207
20110526,0,232687,11,8.59618441971383,629,1,4,14,25.123573426044896,29.236442679800977,82,8,99.64080837908993,8.781619319422438
20110616,0,269643,11,8.378787878787879,528,1,4,14,29.113769610330717,33.87985625973765,65,8,83.8405555879948,7.387909651631195
20110703,0,267066,11,8.25,556,1,4,14,28.835526955094636,33.55606372820023,64,8,91.07337940862155,7.482051062003403
20110709,0,267194,11,8.258527827648114,557,1,4,14,28.849347312048543,33.572146554757,64,8,90.4143161165594,7.4868389516757965
20110712,0,227751,11,8.353697749196142,622,1,4,14,24.59062591100986,28.616248680705635,73,9,95.6340392826653,8.323339585890754
20110717,0,286947,11,8.821070234113712,598,1,4,14,30.982109116037012,36.05405337488064,68,8,93.86287438268849,7.905884603473043
20110720,0,286947,11,8.821070234113712,598,1,4,14,30.982109116037012,36.05405337488064,68,8,93.86287438268849,7.905884603473043
20110724,0,286772,11,8.226757369614512,441,1,4,14,30.963214096764094,36.03206513544755,61,8,87.64682757475697,6.7568395353961055
20110727,0,286772,11,8.226757369614512,441,1,4,14,30.963214096764094,36.03206513544755,61,8,87.64682757475697,6.7568395353961055
20110728,0,287278,11,8.233560090702948,441,1,4,14,31.017847695347506,36.09564255917977,61,8,87.66738826770778,6.756962159027379
20110801,0,266389,11,8.295652173913043,575,1,4,14,28.762430223393114,32.92777592365978,74,6,86.87103327272484,7.982702808799425
20110806,0,264641,11,8.308207705192629,597,1,4,14,28.573695973741323,32.71170937318451,77,6,93.45371989101488,8.250904274205356
20110808,0,266389,11,8.295652173913043,575,1,4,14,28.762430223393114,32.92777592365978,74,6,86.87103327272484,7.982702808799425
20110821,0,277874,11,8.170289855072463,552,1,4,14,30.002483345390154,34.43338826999096,65,9,86.85900220498759,7.568018890412513
20110910,0,265079,11,8.333935018050541,554,1,4,14,28.620987507692973,33.30640297532291,72,6,86.7960617551642,7.772960723383611
20110921,0,245082,11,7.941548183254344,633,1,4,14,26.46188064826112,30.79383826707544,80,4,89.04643298860408,8.478873407765635
20110926,0,236768,11,8.158576051779935,618,1,4,14,25.564205275489382,29.74920842338041,75,9,96.37396365723248,8.41480733823831
20110927,0,243595,11,8.158576051779935,618,1,4,14,26.301326970210653,30.607001055435493,75,9,94.60439795425842,8.415103979244561
20111004,0,282752,11,8.55078125,512,1,4,14,30.52916851118045,35.52696386389908,65,8,91.32340973232249,7.325490626006641
20111013,0,247437,11,8.504672897196262,535,1,4,14,26.716153621905267,31.089737146303463,70,8,97.47577306087341,7.692718772162213
20111015,0,253604,11,8.509328358208956,536,1,4,14,27.382014101082955,31.864602703925215,70,8,95.73360199039098,7.69801708219773
20111016,0,247437,11,8.504672897196262,535,1,4,14,26.716153621905267,31.089737146303463,70,8,97.47577306087341,7.692718772162213
20111023,0,286858,11,8.412765957446808,470,1,4,14,30.972499649092498,36.04287078454038,61,7,92.4706533686815,6.85625477837853
20111029,0,262466,11,8.088757396449704,507,1,4,14,28.338857877063607,32.97808714881641,66,7,90.14465953579325,7.288008901315235
20111102,0,260013,11,8.105882352941176,510,1,4,14,28.074003692626622,32.66987485550585,66,7,86.27472163726051,7.302997312064243
20111115,0,266714,11,8.217068645640074,539,1,4,14,29.5053929974003,33.72583235335028,71,6,86.92194602588607,7.65180464786827
20111202,0,257261,11,8.175,560,1,4,14,28.459649316886996,32.4063436878039,74,5,94.01183802783294,7.861876507957122
20111221,0,254930,11,8.217194570135746,663,1,4,14,27.525184361402335,31.04624115548086,86,5,90.27670337167864,9.000221742588463
20120101,0,254930,11,8.217194570135746,663,1,4,14,27.525184361402335,31.04624115548086,86,5,90.27670337167864,9.000221742588463
20120104,0,215487,11,8.302197802197803,728,1,4,14,23.266462960363647,26.242738665010414,95,6,95.47513097797855,9.836707485950987
20120108,0,280874,11,8.312633832976445,467,1,4,14,30.32639796149735,35.29099864301151,63,10,96.29755235527422,7.1110412709741455
20120112,0,241045,11,7.718464351005484,547,1,4,14,26.025999546519536,29.832301980198018,76,4,81.53652265817433,7.836705292475835
20120113,0,260584,11,8.091726618705035,556,1,4,14,28.135655441225694,32.25049504950495,76,6,85.87550948199669,7.994206935436959
20120114,0,258312,11,8.12099644128114,562,1,4,14,27.890344105293845,31.96930693069307,76,6,90.21789068888783,8.029232170041224
20120115,0,218869,11,8.229665071770334,627,1,4,14,23.631622704255157,27.087747524752476,85,7,95.42466803055274,8.86572251653582
20120116,0,218869,11,8.229665071770334,627,1,4,14,23.631622704255157,27.087747524752476,85,7,95.42466803055274,8.86572251653582
20120117,0,259224,11,8.199664429530202,596,1,4,14,27.988814148590432,32.082178217821784,79,5,93.18975341747938,8.296619728818841
20120122,0,214424,11,8.393665158371041,663,1,4,14,23.151689214723,26.941750012564707,94,6,95.89453815027744,9.455503539276686
20120131,0,270990,11,8.31140350877193,456,1,4,14,29.259207272962847,34.04910287983113,61,9,85.15356682246522,6.891646343128442
20120205,0,280608,11,8.282978723404256,470,1,4,14,30.29767753220251,35.257576519073226,64,9,95.56076228807841,7.119867551630472
20120209,0,198868,11,8.18840579710145,621,1,4,14,21.472083958668495,24.86098609860986,86,5,91.7491598190701,8.776262086893729
20120318,0,246725,11,8.502803738317757,535,1,4,14,26.63927788634916,31.000276423581443,70,12,95.21300652963792,7.916160320490197
20120423,0,33649,9,6.819548872180451,266,1,4,9,7.2770328719723185,7.302300347222222,45,3,81.63593357088139,4.602248555918708
20120425,0,286072,11,8.35625,480,1,4,14,30.887634019672415,35.94411217771523,64,11,92.77804700880503,7.2831565723252245
20120427,0,287408,11,8.380645161290323,465,1,4,14,31.03188399537882,36.111976679901495,61,11,94.35099479041733,7.0549713890967
20120501,0,274722,11,8.54119547657512,619,1,4,14,29.662157055400197,34.51801779162688,78,7,92.15023060485463,8.486131093020218
20120504,0,275678,11,8.579510703363914,654,1,4,14,29.76537784639969,34.63813640247273,83,7,95.03427480576266,8.918512046758478
20120505,0,269792,11,8.559463986599665,597,1,4,14,29.129857369597374,33.89857767502639,77,7,91.27906466430623,8.321830889303282
20120506,0,269119,11,8.592715231788079,604,1,4,14,29.05719252405066,33.814017188520886,78,7,88.28274903277514,8.408911749555362
20120507,0,270316,11,8.539967373572594,613,1,4,14,29.186434455877432,33.96441674624315,80,7,93.57521162671142,8.555001998071315
20120508,0,269884,11,8.478114478114477,594,1,4,14,29.139790751157996,33.91013720661406,78,7,92.93242596436973,8.355789818160138
20120509,0,231647,11,8.5421875,640,1,4,14,25.011283025794402,29.10576971402724,84,8,94.69635933821017,8.944372548139347
20120510,0,270316,11,8.539967373572594,613,1,4,14,29.186434455877432,33.96441674624315,80,7,93.57521162671142,8.555001998071315
20120512,0,260148,11,8.218487394957982,476,1,4,14,28.088579850351447,32.68683721163995,64,7,90.42430788381584,7.029985422264333
20120513,0,260148,11,8.218487394957982,476,1,4,14,28.088579850351447,32.68683721163995,64,7,90.42430788381584,7.029985422264333
20120603,0,269482,11,8.247292418772563,554,1,4,14,29.09638619259963,33.859627079459216,65,7,85.87732228890894,7.469621251203134
20120625,0,267606,11,8.253913043478262,575,1,4,14,28.893831585993933,33.62391315273659,68,7,93.20083149194284,7.733033736818641
20120710,0,272047,11,8.612341772151899,632,1,4,14,29.37333318937128,34.18191184600693,80,7,92.66661127365633,8.654654906456322
20120722,0,267500,11,8.38019801980198,505,1,4,14,28.88238660289148,33.61059456199427,63,9,86.3968999515501,7.231051993347233
20120807,0,253320,11,8.320623916811092,577,1,4,14,27.351350184091473,31.828918932502386,81,6,85.89062523429546,8.35722779448439
20120824,0,273336,11,8.608150470219435,638,1,4,14,29.512508502758674,34.34387093531688,80,7,94.96490772666792,8.68221813417548
20120829,0,272812,11,8.628617363344052,622,1,4,14,29.455931416478617,34.278031864100114,77,7,92.72449083925709,8.449049069244715
20120905,0,276426,11,8.635350318471337,628,1,4,14,29.846140557349084,34.732120420163845,77,7,88.68607628892865,8.474032638296524
20120916,0,236152,11,8.745791245791246,594,1,4,14,25.497694807648703,29.671809820575966,71,11,100.16561741428163,8.210181719730572
20120921,0,236152,11,8.745791245791246,594,1,4,14,25.497694807648703,29.671809820575966,71,11,100.16561741428163,8.210181719730572
20120927,0,277500,11,8.50187969924812,532,1,4,14,29.962101989915457,34.86706538674172,66,10,91.24489139085048,7.606896212581558
20121005,0,282268,11,8.251559251559252,481,1,4,14,30.476910286448494,35.466150675981304,64,9,93.59977000769064,7.195383399862551
20121014,0,285676,11,7.960216998191682,553,1,6,17,26.326285368838562,31.09534020528785,74,13,102.17374194409163,8.393751888112464
20121021,0,285676,11,7.960216998191682,553,1,6,17,26.326285368838562,31.09534020528785,74,13,102.17374194409163,8.393751888112464
20121025,0,285676,11,7.960216998191682,553,1,6,17,26.326285368838562,31.09534020528785,74,13,102.17374194409163,8.393751888112464
20121114,0,166380,11,7.893660531697342,489,1,4,13,15.332640332640333,20.017613767613767,59,16,59.83992307235626,7.385438314412087
20121217,0,282600,11,8.499127399650959,573,1,4,12,26.042818596010086,33.08141821655335,72,16,81.14804904983872,8.559248775820576
20130101,0,317373,11,8.206185567010309,485,1,4,12,29.247301720705977,37.151977861437324,58,17,92.10931423058727,7.4653581147954755
20130108,0,300027,11,7.978910369068541,569,1,6,17,27.64879240943071,32.89856312008211,76,16,120.8946616620949,8.776296473186967
20130114,0,300027,11,7.978910369068541,569,1,6,17,27.64879240943071,32.89856312008211,76,16,120.8946616620949,8.776296473186967
20130115,0,300027,11,7.978910369068541,569,1,6,17,27.64879240943071,32.89856312008211,76,16,120.8946616620949,8.776296473186967
20130116,0,300027,11,7.978910369068541,569,1,6,17,27.64879240943071,32.89856312008211,76,16,120.8946616620949,8.776296473186967
20130117,0,300027,11,7.978910369068541,569,1,6,17,27.64879240943071,32.89856312008211,76,16,120.8946616620949,8.776296473186967
20130122,0,315507,11,8.017301038062284,578,1,5,16,29.075341708320433,35.039514366437444,74,19,95.76287319173042,8.86262192107912
20130130,0,264829,11,8.00185873605948,538,1,4,13,24.40514368705858,31.60620215729286,70,14,77.82873944773966,8.15119719979216
20130208,0,286168,11,7.958053691275167,596,1,6,18,26.371625307795522,31.95187255337631,80,19,115.48638840594786,9.29685210307624
20130218,0,286168,11,7.958053691275167,596,1,6,18,26.371625307795522,31.95187255337631,80,19,115.48638840594786,9.29685210307624
20130225,0,276349,11,8.231053604436228,541,1,4,14,25.46676176995326,33.24827231077231,66,19,115.30666716703794,8.293660122138416
20130318,0,230395,11,8.30877192982456,570,1,4,14,21.231900886156204,28.47750796621189,75,14,101.12352108846895,8.609150961993361
20130415,0,277801,11,8.103969754253308,529,1,5,16,25.600569882484777,30.461437581690745,75,21,105.0879610592676,8.795521162810914
20130430,0,278659,11,8.02927927927928,444,1,4,13,25.679638312617037,33.526194463694466,57,20,91.00598375386033,7.386224121288805
20130505,0,267005,11,8.002004008016032,499,1,5,16,24.60567154716091,28.761862699686535,69,19,110.00415274614943,8.215626563241628
20130510,0,315696,11,8.149532710280374,535,1,5,15,29.09275887999292,34.87421043212754,66,20,112.77666102400353,8.313541663723782
20130522,0,303386,11,8.141078838174273,482,1,4,13,27.958338862594182,36.00114867238155,62,18,96.30345316177707,7.710574959113462
20130604,0,288773,11,7.957482993197279,588,1,6,17,26.61168738296398,31.268732674982676,80,17,110.48578059855488,9.115971969515703
20130620,0,258799,11,8.237048665620094,637,1,4,14,23.849452971793397,30.2952510722781,77,13,90.47591253281138,8.965024174278263
20130715,0,310377,11,8.03960396039604,606,1,5,17,28.602589905781397,33.60804313929314,78,19,109.24560520146208,9.22721961846399
20130730,0,231937,11,8.08849557522124,565,1,5,14,21.374002889960337,27.150760427787453,72,17,100.15569119512512,8.586988646575087
20130804,0,285157,11,8.28052805280528,606,1,5,15,26.278457262499817,30.877187283437284,87,23,117.10805895860273,9.935037258995884
20130809,0,289701,11,8.416666666666666,636,1,5,15,26.697206617419383,30.60411490289539,92,22,115.10637258556122,10.276177540263983
20130815,0,283282,11,8.399684044233807,633,1,5,15,26.10566786098701,31.06244023965543,92,22,114.77191436098305,10.27917149210699
20130821,0,332056,11,7.944732297063903,579,1,6,17,30.600404004659325,36.14372326414211,81,15,106.93605358519272,9.028354866087025
20130828,0,326752,11,8.029574861367838,541,1,5,14,30.111617345659898,37.24331619068461,68,14,95.18298562369009,8.093561356263201
20130908,0,311433,11,8.366883116883116,616,1,5,16,28.699904896713406,32.899890979159274,83,17,101.1724389602623,9.401126600945242
20130922,0,196535,11,7.831615120274914,582,1,6,17,18.111554680703616,21.66472288423508,80,20,120.65934992027668,9.273366288096534
20130930,0,196535,11,7.831615120274914,582,1,6,17,18.111554680703616,21.66472288423508,80,20,120.65934992027668,9.273366288096534
20131001,0,191103,11,7.885608856088561,542,1,5,14,17.610972265227584,22.807321142567986,70,18,107.63922728592316,8.44499025034381
20131003,0,233121,11,8.051696284329564,619,1,5,17,21.483113637368955,24.9310207643541,78,21,103.74198839947958,9.31233004062363
20131011,0,204311,11,8.14756446991404,698,1,5,17,18.828146886657525,22.71459859695154,87,19,109.60950455260058,10.090688635600428
20131017,0,167025,11,8.030523255813954,688,1,6,17,15.392079886760738,18.56926856926857,90,16,122.51692646947123,10.102534156136821
20131021,0,313305,11,8.174216027874564,574,1,5,16,28.872417835183793,33.64471830380921,82,18,112.35782710488061,9.204749803654792
20131030,0,189256,11,8.275080906148867,618,1,7,18,18.612903225806452,19.078225806451613,85,16,113.42850042537687,9.35325816759518
20131107,0,215951,11,8.26418439716312,564,1,7,18,21.238296616837136,21.769254032258065,78,12,101.35132332149718,8.493287315055008
20131118,0,196781,11,8.0752,625,1,6,16,19.55296104928458,20.0469641401793,87,14,99.20410883149003,9.367832743178962
20131128,0,174597,11,7.985759493670886,632,1,7,18,17.34866852146264,17.7869804400978,93,15,104.32254587910887,9.776018514632355
20131201,0,219251,11,7.851851851851852,621,1,8,18,20.746688115064345,21.245251937984495,87,15,115.05404431315398,9.420887925457134
20131213,0,189866,11,7.862021857923497,732,1,8,18,18.79117181314331,19.264001623376622,95,14,110.29407648659158,10.32186366581016
20131226,0,250168,11,7.837273991655077,719,1,8,18,23.44152923538231,23.999232540291636,94,13,95.8999857383856,10.16360455749202
